# approved-by: josh (auto-approve directive in session, 2026-09-23)
# Legacy-URL 301 map. Built 2026-09-23 from Ahrefs (pages-by-backlinks, backlinks-to-legacy, Googlebot status audit), prod not_found_log (hits>=20, scanner noise dropped), and prod gsc_query_metrics pages (2026-01-24..2026-09-21). Every from_path was probed live as Googlebot: only 404s are listed. applied=yes rows were inserted by scripts/consolidation/legacy-redirects.ts --apply; DEFERRED rows wait on the url-hygiene PR deploy.
from_path,to_path,previous_to_path,status_code,previous_status_code,match_method,confidence,sources,referring_domains,gsc_impressions,gsc_clicks,nf_hits,applied,reason
/tertiary-topic/life-expectancy,,,,,none,low,not_found_log,,,,36,no,no same-topic hub
/explore-by-condition/endometrial-cancer,,,,,none,low,gsc,,35,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/fetal-brain-injury,,,,,none,low,gsc,,35,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/paraquat-poisoning,,,,,none,low,gsc,,35,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/aging/page/3,,,,,curated-parent-hub,medium,not_found_log,,,,35,no,no general aging hub (skin-aging is narrower; life-stage/elderly-aging is a keyword page)
/tertiary-topic/hypoxia-ischemia/page/4,,,,,none,low,not_found_log,,,,35,no,no same-topic hub
/explore-by-condition/chronic-inflammatory-pain,,,,,none,low,gsc,,34,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/aging/page/2,,,,,curated-parent-hub,medium,not_found_log,,,,34,no,no general aging hub (skin-aging is narrower; life-stage/elderly-aging is a keyword page)
/secondary-topic/liver-function,,,,,none,low,not_found_log,,,,34,no,no same-topic hub
/tertiary-topic/radioprotection,,,,,none,low,not_found_log,,,,34,no,no same-topic hub
/tertiary-topic/fluidity-viscosity,,,,,none,low,not_found_log,,,,33,no,no same-topic hub
/tertiary-topic/hunger-suppression,,,,,none,low,not_found_log,,,,33,no,no same-topic hub
/tertiary-topic/intracranial-hemorrhage/page/1,,,,,none,low,not_found_log,,,,33,no,no same-topic hub
/explore-by-condition/cholangiofibrosis,,,,,none,low,gsc,,32,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/corneal-neovascularization,,,,,none,low,gsc,,32,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/permeability,,,,,none,low,not_found_log,,,,32,no,no same-topic hub
/secondary-topic/protein-digestion,,,,,none,low,not_found_log,,,,32,no,no same-topic hub
/explore-by-condition/neurodevelopmental-disorders,,,,,none,low,gsc,,31,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/pulmonary-arterial-hypertension,,,,,none,low,gsc,,31,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/radiation-induced-immunosuppression,,,,,none,low,gsc,,31,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/whole-body,,,,,none,low,gsc,,31,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/hearing-loss/page/1,,,,,none,low,not_found_log,,,,31,no,no same-topic hub
/secondary-topic/mitochondrial-function,,,,,none,low,not_found_log,,,,31,no,no same-topic hub
/tertiary-topic/anesthetic-toxicity-sevoflurane,,,,,none,low,not_found_log,,,,31,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/12,,,,,none,low,not_found_log,,,,31,no,no same-topic hub
/tertiary-topic/telomere-length,,,,,none,low,not_found_log,,,,31,no,no same-topic hub
/explore-by-condition/skin-irritation,,,,,none,low,gsc,,30,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/atherosclerosis/page/2,,,,,none,low,not_found_log,,,,30,no,no same-topic hub
/secondary-topic/cancer/page/9,,,,,none,low,not_found_log,,,,30,no,no same-topic hub
/secondary-topic/fungal-infection,,,,,none,low,not_found_log,,,,30,no,no same-topic hub
/tertiary-topic/endoplasmic-reticulum-function,,,,,none,low,not_found_log,,,,30,no,no same-topic hub
/explore-by-condition/age-related-frailty,,,,,none,low,gsc,,29,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/pneumoconiosis,,,,,none,low,gsc,,29,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/excercise/page/3,/explore-by-condition/exercise-recovery,,,,curated-parent-hub,medium,not_found_log,,,,29,no,medium confidence — not applied; suggested target only. ambiguous: exercise-recovery vs athletic-performance
/secondary-topic/sepsis/page/2,,,,,curated-parent-hub,medium,not_found_log,,,,29,no,systemic condition; no single parent hub
/secondary-topic/sepsis/page/3,,,,,curated-parent-hub,medium,not_found_log,,,,29,no,systemic condition; no single parent hub
/tertiary-topic/encephalopathy/page/2,,,,,none,low,not_found_log,,,,29,no,no same-topic hub
/tertiary-topic/multiple-organ-dysfunction-syndrome-mods/page/2,,,,,none,low,not_found_log,,,,29,no,no same-topic hub
/tertiary-topic/ros-scavenging,,,,,none,low,not_found_log,,,,29,no,no same-topic hub
/tertiary-topic/transplantation-graft-injury/page/5,,,,,none,low,not_found_log,,,,29,no,no same-topic hub
/secondary-topic/aging/page/4,,,,,curated-parent-hub,medium,not_found_log,,,,28,no,no general aging hub (skin-aging is narrower; life-stage/elderly-aging is a keyword page)
/tertiary-topic/diagnosis,,,,,none,low,not_found_log,,,,28,no,no same-topic hub
/tertiary-topic/drug-toxicity-aspirin,,,,,none,low,not_found_log,,,,28,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/2,,,,,none,low,not_found_log,,,,28,no,no same-topic hub
/tertiary-topic/microgravity,,,,,none,low,not_found_log,,,,28,no,no same-topic hub
/secondary-topic/excercise/page/2,/explore-by-condition/exercise-recovery,,,,curated-parent-hub,medium,not_found_log,,,,27,no,medium confidence — not applied; suggested target only. ambiguous: exercise-recovery vs athletic-performance
/tertiary-topic/hospitalization-time,,,,,none,low,not_found_log,,,,27,no,no same-topic hub
/tertiary-topic/metal-toxicity-chromium,,,,,none,low,not_found_log,,,,27,no,no same-topic hub
/tertiary-topic/onion-toxicity,,,,,none,low,not_found_log,,,,27,no,no same-topic hub
/secondary-topic/haemodialysis,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/secondary-topic/neuroprotection,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/secondary-topic/spaceflight,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/tertiary-topic/decompression-sickness,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/tertiary-topic/hydrogen-safety,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/tertiary-topic/milk-volume,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/tertiary-topic/pesticide-toxicity-trimethyltin,,,,,none,low,not_found_log,,,,26,no,no same-topic hub
/secondary-topic/cancer/page/7,,,,,none,low,not_found_log,,,,25,no,no same-topic hub
/secondary-topic/pathogenic-bacterial-load,,,,,none,low,not_found_log,,,,25,no,no same-topic hub
/secondary-topic/sepsis/page/7,,,,,curated-parent-hub,medium,not_found_log,,,,25,no,systemic condition; no single parent hub
/secondary-topic/stroke/page/3,,,,,none,low,not_found_log,,,,25,no,no same-topic hub
/tertiary-topic/drug-toxicity-remifantanil,,,,,none,low,not_found_log,,,,25,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/6,,,,,none,low,not_found_log,,,,25,no,no same-topic hub
/explore-by-condition/epithelial-ovarian-cancer,,,,,none,low,gsc,,24,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/diabetes,,,,,none,low,not_found_log,,,,24,no,no same-topic hub
/secondary-topic/excercise/page/5,/explore-by-condition/exercise-recovery,,,,curated-parent-hub,medium,not_found_log,,,,24,no,medium confidence — not applied; suggested target only. ambiguous: exercise-recovery vs athletic-performance
/secondary-topic/sars-covid,,,,,none,low,not_found_log,,,,24,no,no same-topic hub
/tertiary-topic/emp-pulse-radiation,,,,,none,low,not_found_log,,,,24,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/11,,,,,none,low,not_found_log,,,,24,no,no same-topic hub
/tertiary-topic/root-canal,,,,,none,low,not_found_log,,,,24,no,no same-topic hub
/explore-by-condition/type-1-diabetes,,,,,none,low,gsc,,23,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/immune-regulation,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/secondary-topic/intestinal-injury/feed,,,,,none,low,not_found_log,,,,23,no,no equivalent page
/secondary-topic/surgery-transplantation,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/tertiary-topic/drug-toxicity-valproic-acid,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/4,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/tertiary-topic/mitochondrial-function,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/tertiary-topic/particute-matter-exposure,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/tertiary-topic/stem-cell-differentiation,,,,,none,low,not_found_log,,,,23,no,no same-topic hub
/explore-by-condition/hidden-blood-loss,,,,,none,low,gsc,,22,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/cancer/page/10,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/cancer/page/3,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/milk-production,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/peritoneal-dialysis,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/sepsis/page/6,,,,,curated-parent-hub,medium,not_found_log,,,,22,no,systemic condition; no single parent hub
/secondary-topic/shock/page/1,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/shock/page/2,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/tertiary-topic/chemotherapy-toxicity-gefitinib,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/tertiary-topic/ischemia-reperfusion-i-r-injury/page/13,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/tertiary-topic/novel-therapy,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/tertiary-topic/peritonitis,,,,,none,low,not_found_log,,,,22,no,no same-topic hub
/secondary-topic/wound-healing,,,,,none,low,not_found_log,,,,21,no,no same-topic hub
/tertiary-topic/drug-toxicity-morphine,,,,,none,low,not_found_log,,,,21,no,no same-topic hub
/tertiary-topic/surgical-injury,,,,,none,low,not_found_log,,,,21,no,no same-topic hub
/tertiary-topic/transplantation-graft-injury/page/2,,,,,none,low,not_found_log,,,,21,no,no same-topic hub
/explore-by-condition/alcoholic-liver-disease,,,,,none,low,gsc,,20,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/refractory-wounds,,,,,none,low,gsc,,20,,,no,retired condition hub (not in health_conditions); no same-slug hub
/secondary-topic/acute-kidney-injury/page/1,,,,,none,low,not_found_log,,,,20,no,no same-topic hub
/secondary-topic/cardiopulmonary-resuscitation-cpr,,,,,none,low,not_found_log,,,,20,no,no same-topic hub
/secondary-topic/hearing-loss/page/2,,,,,none,low,not_found_log,,,,20,no,no same-topic hub
/secondary-topic/stroke/page/2,,,,,none,low,not_found_log,,,,20,no,no same-topic hub
/tertiary-topic/transplantation-graft-injury/page/4,,,,,none,low,not_found_log,,,,20,no,no same-topic hub
/blog/new-research-shows-hydrogen-water-ros-scavenging-beats-old-methods-471753,,,,,none,low,gsc,,19,,,no,no equivalent page
/blog/surprising-study-hydrogen-water-diabetes-protection-for-kidneys-672916,,,,,none,low,gsc,,18,,,no,no equivalent page
/explore-by-condition/oral-infections,,,,,none,low,gsc,,17,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/radiation-induced-kidney-injury,,,,,none,low,gsc,,16,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/lung-transplant-recipients,,,,,none,low,gsc,,15,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/food-borne-illness-prevention,,,,,none,low,gsc,,14,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/inflammatory-bowel-disease-ibd,,,,,none,low,gsc,,14,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/small-intestinal-bacterial-overgrowth-sibo,,,,,none,low,gsc,,14,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/drug-induced-liver-injury,,,,,none,low,gsc,,13,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/neurotoxicity,,,,,none,low,gsc,,13,,,no,retired condition hub (not in health_conditions); no same-slug hub
/blog/piurify-complaints,,,,,none,low,gsc,,12,,,no,no equivalent page
/explore-by-condition/metabolic-health,,,,,none,low,gsc,,12,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-illness,,,,,none,low,gsc,,11,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-obstructive-pulmonary-disease-copd,,,,,none,low,gsc,,11,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/noise-induced-hearing-loss,,,,,none,low,gsc,,11,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/stroke,,,,,none,low,gsc,,11,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/wounds,,,,,none,low,gsc,,11,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/atherosclerosis,,,,,none,low,gsc,,10,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/depression,,,,,none,low,gsc,,10,,,no,retired condition hub (not in health_conditions); no same-slug hub
/study/clematis-tangutica-extract-hyperlipidemia-hydrogen-study,,,,,none,low,gsc,,10,,,no,no current study with this title
/explore-by-condition/delayed-onset-muscle-soreness-doms,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/idiopathic-sudden-sensorineural-hearing-loss,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/osteomyelitis,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/pregnancy-gingivitis,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/right-ventricular-hypertrophy,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/st-elevated-myocardial-infarction,,,,,none,low,gsc,,9,,,no,retired condition hub (not in health_conditions); no same-slug hub
/blog/new-research-shows-hydrogen-water-fights-pollution-damage-441123,,,,,none,low,gsc,,8,,,no,no equivalent page
/explore-by-condition/degenerative-conditions,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/gastric-cancer,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/post-operative-hyperalgesia,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/second-degree-burns,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/uveitis,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/vascular-dementia,,,,,none,low,gsc,,8,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cancer,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-dermatitis,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-stress,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-research,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/glaucoma,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/high-pressure-neurological-syndrome,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/multiple-disease-states,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/oxidative-stress-related-diseases,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/traumatic-optic-neuropathy,,,,,none,low,gsc,,7,,,no,retired condition hub (not in health_conditions); no same-slug hub
/blog/new-research-shows-hydrogen-water-diabetes-benefits-932731,,,,,none,low,gsc,,6,,,no,no equivalent page
/explore-by-condition/acute-erythematous-skin-disease,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cellular-damage,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/colon-cancer,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/exercise-performance,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/gastric-mucosal-atrophy,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/sj-gren-s-syndrome,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/traumatic-brain-injury-tbi,,,,,none,low,gsc,,6,,,no,retired condition hub (not in health_conditions); no same-slug hub
/learn,,,,,none,low,gsc,,6,,,no,no equivalent page
/explore-by-condition/acute-inflammation,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/digestive-health,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/esophageal-cancer,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-therapeutic-applications,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/germinal-matrix-hemorrhage,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/hypospadias,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/lifestyle-related-diseases,,,,,none,low,gsc,,5,,,no,retired condition hub (not in health_conditions); no same-slug hub
/study/aqueous-oh-kinetics-aliphatic-carboxylic-acids-hydrogen,,,,,none,low,gsc,,5,,,no,no current study with this title
/explore-by-condition/aging-related-disorders,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/brain-glioma,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cisplatin-induced-ototoxicity,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-disease-prevention,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/methamphetamine-addiction,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/ovarian-torsion,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/post-operative-sore-throat,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/radiation-induced-dermatitis,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/retinitis-pigmentosa,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/skeletal-muscle-injury,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/spinal-cord-injury-sci,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/steroid-associated-osteonecrosis,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/tendon-injuries,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/third-degree-burns,,,,,none,low,gsc,,4,,,no,retired condition hub (not in health_conditions); no same-slug hub
/study/diabetes-medications-alzheimers-molecular-docking-study,,,,,none,low,gsc,,4,,,no,no current study with this title
/explore-by-condition/accelerated-aging,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cardiovascular-health,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-medical-applications,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/heart-failure,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/inflammatory-diseases,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/melanoma,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/metabolic-dysfunction-associated-steatotic-liver-disease,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/ocular-melanoma,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/perforated-peritonitis,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/physical-inactivity,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/wound-healing-impairment,,,,,none,low,gsc,,3,,,no,retired condition hub (not in health_conditions); no same-slug hub
/recent-studies,,,,,none,low,gsc,,3,,,no,no equivalent page
/study/effect-of,,,,,none,low,gsc,,3,,,no,no current study with this title
/explore-by-body-system/acid-base-balance,,,,,none,low,gsc,,2,,,no,body-system slug with no matching studies; not a sitemap hub
/explore-by-condition/acute-cerebral-infarction,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/acute-cerebral-ischemia,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/allergic-asthma,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/aspirin-induced-gastropathy,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/asthma,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/brain-edema,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/burns,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/corneal-endothelial-decompensation,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/covid-19,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/exercise-induced-muscle-damage,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/eye-diseases,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-research-model,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/healthy-normal-physiology,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/heart,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/heavy-metal-poisoning,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/inflammatory-conditions,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/interstitial-lung-disease,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/long-covid,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/mediastinitis,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/myocardial-necrosis,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/neurological-damage,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/overweight,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/oxidative-stress-disorders,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/pediatric-functional-constipation,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/post-covid-19-fatigue,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/skin-health,,,,,none,low,gsc,,2,,,no,retired condition hub (not in health_conditions); no same-slug hub
/blog/how-to-use-hydrogen-water-for-gut-health-a-science-backed_guide-646080,,,,,none,low,gsc,,1,,,no,no equivalent page
/blog/hydrogen-water-and-radiation-what-2024-research-shows-923754,,,,,none,low,gsc,,1,,,no,no equivalent page
/blog/hydrogen-water-health-benefits-what-2024-research-shows-416604,,,,,none,low,gsc,,1,,,no,no equivalent page
/blog/new-research-shows-hydrogen-water-boosts-exercise-recovery-367599,,,,,none,low,gsc,,1,,,no,no equivalent page
/blog/new-research-shows-hydrogen-water-for-spinal-cord-injury-315505,,,,,none,low,gsc,,1,,,no,no equivalent page
/explore-by-body-system/gut-brain-axis,,,,,none,low,gsc,,1,,,no,body-system slug with no matching studies; not a sitemap hub
/explore-by-condition/acne-vulgaris,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/acute-necrotizing-pancreatitis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/age-related-oxidative-stress,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/aging-related-diseases,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/allergic-contact-dermatitis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/anxiety,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/auditory-neuropathy,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/autism-spectrum-disorder,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/bone-fractures,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/bronchiolitis-obliterans-syndrome,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/burn-injuries,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cancer-multiple-types,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cancer-prevention,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/carbon-monoxide-poisoning,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cervical-cancer,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-fatigue-syndrome,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
